,Model,Task,Dice,Accuracy,F1,Precision,Recall,Specificity
6426,cirrus_svdna_no_Histmatching,SRD,1.0,1.0,0.0,0.0,0.0,1.0
6427,cirrus_svdna_no_Histmatching,PED,1.0,1.0,0.0,0.0,0.0,1.0
6428,cirrus_svdna_no_Histmatching,Background,0.8380174040794373,0.9924898147583008,0.9961840510368347,0.9956798553466797,0.996688723564148,0.7414792776107788
6429,cirrus_svdna_no_Histmatching,IRF,0.000526130199432373,0.9925727844238281,0.7789885997772217,0.7630935311317444,0.7955599427223206,0.995868444442749
6430,cirrus_svdna_no_Histmatching,SRD,1.0,1.0,0.0,0.0,0.0,1.0
6431,cirrus_svdna_no_Histmatching,PED,1.0,1.0,0.0,0.0,0.0,1.0
6432,cirrus_svdna_no_Histmatching,Background,0.8369905948638916,0.9919509887695312,0.9958983063697815,0.9953130483627319,0.9964842796325684,0.7627360224723816
6433,cirrus_svdna_no_Histmatching,IRF,0.0006570816040039062,0.9920463562011719,0.7979847192764282,0.7863280773162842,0.8099921345710754,0.9956469535827637
6434,cirrus_svdna_no_Histmatching,SRD,1.0,1.0,0.0,0.0,0.0,1.0
6435,cirrus_svdna_no_Histmatching,PED,1.0,1.0,0.0,0.0,0.0,1.0
6436,cirrus_svdna_no_Histmatching,Background,0.8340167999267578,0.989466667175293,0.9945993423461914,0.9932021498680115,0.9960004687309265,0.7464301586151123
6437,cirrus_svdna_no_Histmatching,IRF,0.0006805658340454102,0.989776611328125,0.8033820986747742,0.8090506196022034,0.7977924942970276,0.9949379563331604
6438,cirrus_svdna_no_Histmatching,SRD,1.0,1.0,0.0,0.0,0.0,1.0
6439,cirrus_svdna_no_Histmatching,PED,1.0,1.0,0.0,0.0,0.0,1.0
6440,cirrus_svdna_no_Histmatching,Background,0.8299672603607178,0.9887208938598633,0.9941658973693848,0.9918404221534729,0.9965022802352905,0.778009831905365
6441,cirrus_svdna_no_Histmatching,IRF,0.0006721019744873047,0.9894561767578125,0.8477554321289062,0.8726046085357666,0.8242823481559753,0.9955559372901917
6442,cirrus_svdna_no_Histmatching,SRD,1.0,1.0,0.0,0.0,0.0,1.0
6443,cirrus_svdna_no_Histmatching,PED,1.0,1.0,0.0,0.0,0.0,1.0
6444,cirrus_svdna_no_Histmatching,Background,0.8230712413787842,0.9847431182861328,0.9920333623886108,0.9874475598335266,0.9966620206832886,0.7425166964530945
6445,cirrus_svdna_no_Histmatching,IRF,0.0012652277946472168,0.9859914779663086,0.8402831554412842,0.9029514193534851,0.7857491374015808,0.9958444833755493
6446,cirrus_svdna_no_Histmatching,SRD,1.0,1.0,0.0,0.0,0.0,1.0
6447,cirrus_svdna_no_Histmatching,PED,1.0,1.0,0.0,0.0,0.0,1.0
6448,cirrus_svdna_no_Histmatching,Background,0.8229151964187622,0.983184814453125,0.9912192225456238,0.9858217835426331,0.9966760277748108,0.7141059637069702
6449,cirrus_svdna_no_Histmatching,IRF,0.0007808208465576172,0.9842023849487305,0.8204238414764404,0.8970863819122314,0.7558325529098511,0.9956525564193726
6450,cirrus_svdna_no_Histmatching,SRD,1.0,1.0,0.0,0.0,0.0,1.0
6451,cirrus_svdna_no_Histmatching,PED,1.0,1.0,0.0,0.0,0.0,1.0
6452,cirrus_svdna_no_Histmatching,Background,0.8212069272994995,0.9812049865722656,0.9901340007781982,0.9862837791442871,0.9940143823623657,0.7438538074493408
6453,cirrus_svdna_no_Histmatching,IRF,0.0008927583694458008,0.9822835922241211,0.8193197846412659,0.8574045896530151,0.7844744324684143,0.9929589629173279
6454,cirrus_svdna_no_Histmatching,SRD,1.0,1.0,0.0,0.0,0.0,1.0
6455,cirrus_svdna_no_Histmatching,PED,1.0,1.0,0.0,0.0,0.0,1.0
6456,cirrus_svdna_no_Histmatching,Background,0.816028356552124,0.9807071685791016,0.9898102283477783,0.9834901690483093,0.9962120652198792,0.7352232933044434
6457,cirrus_svdna_no_Histmatching,IRF,0.00044608116149902344,0.9828720092773438,0.8431906700134277,0.9109379649162292,0.7848227024078369,0.9952170848846436
6458,cirrus_svdna_no_Histmatching,SRD,0.5004376173019409,0.999267578125,0.0,0.0,0.0,1.0
6459,cirrus_svdna_no_Histmatching,PED,1.0,1.0,0.0,0.0,0.0,1.0
6460,cirrus_svdna_no_Histmatching,Background,0.8079649209976196,0.9750795364379883,0.9867187738418579,0.9768943190574646,0.996742844581604,0.6926999688148499
6461,cirrus_svdna_no_Histmatching,IRF,0.0007085800170898438,0.9779415130615234,0.821312665939331,0.9270815253257751,0.7372063398361206,0.995718240737915
