,Model,Task,Accuracy,F1,Precision,Recall,Specificity
997,Topcon-Cirrus,IRF,1.0,0.0,0.0,0.0,1.0
998,Topcon-Cirrus,SRD,0.9999802112579346,0.0,0.0,0.0,0.9999802112579346
999,Topcon-Cirrus,PED,0.995542049407959,0.37966957688331604,0.41361862421035767,0.3508707284927368,0.9980583786964417
1000,Topcon-Cirrus,Background,0.9928953647613525,0.996432900428772,0.9995917081832886,0.9932940006256104,0.5921305418014526
1001,Topcon-Cirrus,IRF,1.0,0.0,0.0,0.0,1.0
1002,Topcon-Cirrus,SRD,1.0,0.0,0.0,0.0,1.0
1003,Topcon-Cirrus,PED,0.9991307258605957,0.5807267427444458,0.557641327381134,0.6058061122894287,0.9995219707489014
1004,Topcon-Cirrus,Background,0.979705810546875,0.9897488951683044,1.0,0.979705810546875,0.0
1005,Topcon-Cirrus,IRF,1.0,0.0,0.0,0.0,1.0
1006,Topcon-Cirrus,SRD,0.9995782375335693,0.0,0.0,0.0,0.9995782375335693
1007,Topcon-Cirrus,PED,1.0,0.0,0.0,0.0,1.0
1008,Topcon-Cirrus,Background,0.9712066650390625,0.9853930473327637,1.0,0.9712066650390625,0.0
1009,Topcon-Cirrus,IRF,1.0,0.0,0.0,0.0,1.0
1010,Topcon-Cirrus,SRD,0.9991717338562012,0.0,0.0,0.0,0.9991717338562012
1011,Topcon-Cirrus,PED,1.0,0.0,0.0,0.0,1.0
1012,Topcon-Cirrus,Background,0.9726247787475586,0.9859814643859863,0.9986308813095093,0.9736485481262207,0.8825376629829407
1013,Topcon-Cirrus,IRF,0.9974195957183838,0.8830565214157104,0.8690372109413147,0.8975355625152588,0.9985157251358032
1014,Topcon-Cirrus,SRD,0.9998147487640381,0.6814268231391907,0.9928315281867981,0.5187265872955322,0.9999985694885254
1015,Topcon-Cirrus,PED,1.0,0.0,0.0,0.0,1.0
1016,Topcon-Cirrus,Background,0.9443392753601074,0.9711710214614868,0.9982845783233643,0.9454912543296814,0.8086919784545898
1017,Topcon-Cirrus,IRF,0.9974665641784668,0.8439005613327026,0.8769845962524414,0.8132219910621643,0.9990312457084656
1018,Topcon-Cirrus,SRD,0.9972851276397705,0.0,0.0,0.0,0.9972851276397705
1019,Topcon-Cirrus,PED,1.0,0.0,0.0,0.0,1.0
1020,Topcon-Cirrus,Background,0.9121291637420654,0.9540455341339111,1.0,0.9121291637420654,0.0
1021,Topcon-Cirrus,IRF,0.9996705055236816,0.0,0.0,0.0,0.9996705055236816
1022,Topcon-Cirrus,SRD,0.9914367198944092,0.0,0.0,0.0,0.9914367198944092
1023,Topcon-Cirrus,PED,1.0,0.0,0.0,0.0,1.0
