,Model,Task,Dice,Accuracy,F1,Precision,Recall,Specificity
106,spectralis_topcon_no-svdna,SRD,1.0,1.0,0.0,0.0,0.0,1.0
107,spectralis_topcon_no-svdna,PED,1.0,1.0,0.0,0.0,0.0,1.0
108,spectralis_topcon_no-svdna,Background,0.8384882807731628,0.9942426681518555,0.997078537940979,0.9984551072120667,0.9957057237625122,0.8856363892555237
109,spectralis_topcon_no-svdna,IRF,0.00035762786865234375,0.994232177734375,0.8040308356285095,0.733100950717926,0.8901563882827759,0.9956341981887817
110,spectralis_topcon_no-svdna,SRD,1.0,1.0,0.0,0.0,0.0,1.0
111,spectralis_topcon_no-svdna,PED,1.0,1.0,0.0,0.0,0.0,1.0
112,spectralis_topcon_no-svdna,Background,0.8384653329849243,0.9938716888427734,0.996889591217041,0.9987391829490662,0.995046854019165,0.9049568772315979
113,spectralis_topcon_no-svdna,IRF,0.0001876354217529297,0.9938926696777344,0.7960639595985413,0.7052019834518433,0.9138031601905823,0.9949511885643005
114,spectralis_topcon_no-svdna,SRD,1.0,1.0,0.0,0.0,0.0,1.0
115,spectralis_topcon_no-svdna,PED,1.0,1.0,0.0,0.0,0.0,1.0
116,spectralis_topcon_no-svdna,Background,0.8342170715332031,0.9934072494506836,0.9966247081756592,0.99863600730896,0.9946215152740479,0.9379175305366516
117,spectralis_topcon_no-svdna,IRF,0.000492095947265625,0.9938020706176758,0.8669954538345337,0.8020750284194946,0.9433508515357971,0.9949060678482056
118,spectralis_topcon_no-svdna,SRD,1.0,1.0,0.0,0.0,0.0,1.0
119,spectralis_topcon_no-svdna,PED,1.0,0.9999608993530273,0.0,0.0,0.0,0.9999608993530273
120,spectralis_topcon_no-svdna,Background,0.8322761058807373,0.9919586181640625,0.9958637356758118,0.9989184737205505,0.9928276538848877,0.9580181837081909
121,spectralis_topcon_no-svdna,IRF,0.00022995471954345703,0.9920082092285156,0.857424795627594,0.7729921936988831,0.9625639915466309,0.9927620887756348
122,spectralis_topcon_no-svdna,SRD,1.0,1.0,0.0,0.0,0.0,1.0
123,spectralis_topcon_no-svdna,PED,1.0,1.0,0.0,0.0,0.0,1.0
124,spectralis_topcon_no-svdna,Background,0.8355324268341064,0.9905757904052734,0.9951831102371216,0.998649001121521,0.9917412400245667,0.9282448291778564
125,spectralis_topcon_no-svdna,IRF,0.00033611059188842773,0.9912185668945312,0.7959491014480591,0.6939335465431213,0.9331289529800415,0.9923046827316284
126,spectralis_topcon_no-svdna,SRD,1.0,1.0,0.0,0.0,0.0,1.0
127,spectralis_topcon_no-svdna,PED,1.0,1.0,0.0,0.0,0.0,1.0
128,spectralis_topcon_no-svdna,Background,0.8345180749893188,0.9947414398193359,0.9973074197769165,0.9983438849449158,0.9962731599807739,0.9281777143478394
129,spectralis_topcon_no-svdna,IRF,0.0008701086044311523,0.9950265884399414,0.8939200043678284,0.8591593503952026,0.931611955165863,0.9964858293533325
130,spectralis_topcon_no-svdna,SRD,1.0,1.0,0.0,0.0,0.0,1.0
131,spectralis_topcon_no-svdna,PED,1.0,1.0,0.0,0.0,0.0,1.0
132,spectralis_topcon_no-svdna,Background,0.8316811323165894,0.9926567077636719,0.9962196350097656,0.9977676272392273,0.9946764707565308,0.920551598072052
133,spectralis_topcon_no-svdna,IRF,0.0009213685989379883,0.9926414489746094,0.8721415996551514,0.8281722068786621,0.9210416078567505,0.9946470856666565
134,spectralis_topcon_no-svdna,SRD,1.0,1.0,0.0,0.0,0.0,1.0
135,spectralis_topcon_no-svdna,PED,1.0,1.0,0.0,0.0,0.0,1.0
136,spectralis_topcon_no-svdna,Background,0.8334439992904663,0.9940156936645508,0.9969301819801331,0.9976862072944641,0.9961752891540527,0.9082686305046082
137,spectralis_topcon_no-svdna,IRF,0.0022770166397094727,0.9942531585693359,0.8865587115287781,0.8606359362602234,0.9140915870666504,0.9962720274925232
138,spectralis_topcon_no-svdna,SRD,1.0,1.0,0.0,0.0,0.0,1.0
139,spectralis_topcon_no-svdna,PED,1.0,1.0,0.0,0.0,0.0,1.0
140,spectralis_topcon_no-svdna,Background,0.8348541855812073,0.993748664855957,0.9968055486679077,0.997874915599823,0.9957384467124939,0.8986033797264099
141,spectralis_topcon_no-svdna,IRF,0.00030303001403808594,0.9939136505126953,0.8586677312850952,0.8188461065292358,0.9025605320930481,0.9958241581916809
142,spectralis_topcon_no-svdna,SRD,1.0,1.0,0.0,0.0,0.0,1.0
143,spectralis_topcon_no-svdna,PED,1.0,1.0,0.0,0.0,0.0,1.0
144,spectralis_topcon_no-svdna,Background,0.8371986746788025,0.9932374954223633,0.996559202671051,0.9985511302947998,0.9945752024650574,0.9074074029922485
145,spectralis_topcon_no-svdna,IRF,0.000727534294128418,0.9934854507446289,0.8109170198440552,0.7311205267906189,0.9102659821510315,0.9947825074195862
146,spectralis_topcon_no-svdna,SRD,1.0,0.9997901916503906,0.0,0.0,0.0,0.9997901916503906
147,spectralis_topcon_no-svdna,PED,1.0,1.0,0.0,0.0,0.0,1.0
148,spectralis_topcon_no-svdna,Background,0.8384177684783936,0.9942750930786133,0.9970993399620056,0.9981502890586853,0.9960505962371826,0.8497328162193298
149,spectralis_topcon_no-svdna,IRF,0.0002537965774536133,0.9940757751464844,0.776111900806427,0.7167487740516663,0.846196174621582,0.9958922863006592
